doc_id,topic,association
uuid-c80befac38fe4170aeed60965c7bf1d0,,0
uuid-dfbddadea46b4ed996197e782ebd435e,,0
uuid-d504689c53fc46b397f851ea91fe1253,,0
uuid-620909d81c4a4ef69a93fc6a6b14ec7a,,0
uuid-8ad86dc6e2d64d1eb028d0ddac984349,,0
uuid-a77c22ff97b64e2fbb3dc9c963bb79c8,,0
uuid-ff14359812f04548b21b15827c39e438,,0
uuid-da12bfa6215f4656a989882641412f14,,0
uuid-d56aa55e59234cb798369a400875f602,,0
uuid-22ccbf60ade74e759bf13ab9e1aa3d2e,,0
uuid-7622b4e667b641d09eae9440c52153b0,,0
uuid-318927cb87334d619647ba1b94f847bd,,0
uuid-3013a0a40a9b49478709147f1bba68bd,,0
uuid-47ad29e8363745d7af394b629cd6d16e,,0
uuid-1150e1fd09594ef8b712db3152bfb69d,,0
uuid-d086eb01297a4ccb9fe4230ffa0dca7a,,0
uuid-c42dfb7842c440b99e76ef4acb491cc0,,0
uuid-2fdd3b924b964bb6bc58c262ec6334dc,,0
uuid-b59f90cf409844cea32ef3d216c58a18,,0
uuid-12f00d07d2914d1db7c9327c75347fd7,,0
uuid-ddb0b127323546ba87c162275718f620,,0
uuid-b66c73a6b1124c5685617e042deaa900,,0
uuid-f229736821954f63b7842e4e45828e78,,0
uuid-d0168ebad48049ed8958952c835a2d9d,,0
uuid-2fa9ad729e924a3cb4012ab3ef496a43,,0
uuid-08634ed2e52940879b30e42d783488b0,,0
uuid-57201294fe7c4f718c5a3a298a43a8c4,,0
uuid-6d019f1d2964423fa319f06e6659eb3f,,0
uuid-c4356396e6934cf8a70b28e11b5084b8,,0
uuid-bfb36b6df4f94b258f6594d55b18773b,,0
uuid-e7823058a1ea46ee8d77357f4fda5b01,,0
uuid-f6d76ab8cddb4a6d837cea0bdaee2dac,,0
uuid-2843ec5033464788921f1eb874db22e2,,0
uuid-840be439f54948d5b811291775566175,,0
uuid-a6fd84276b4a4d8ba845c393d91d136b,,0
uuid-03170cb0f35644b1b2aaa9ca55da856b,,0
uuid-641329b1a1e8490bbae2e60dfc6227d1,,0
uuid-cbe7fd2a91244a208888d87dcd24630d,,0
uuid-c0b692327da64ffaaf83cdeb5e89b7e5,,0
uuid-9ad4a346a3c54923ba9dbb6b4eb144b9,,0
uuid-bf997e7e42ca4a29bd5e6399a1e9f10b,,0
uuid-11eed7a6c7654028bb8658cc278c87df,,0
uuid-b6993d36d3324fd2b7ed556a9e185f08,,0
uuid-e832b117f2384db89fab9f9a64d4c593,,0
uuid-2b4f93cadcc443c487acdeeb0eb67951,,0
uuid-eb38501c4d6049f0a1185ba5ac469676,,0
uuid-2f6e06a79b44473b8f54b51f96684686,,0
uuid-7e2ca66cacc14befbce5f502d5b38324,,0
uuid-0a18e9751446405db311e9539076fe64,,0
uuid-0b1381a79652432c880c380c9b99669f,,0
uuid-ec6e31d84a0b4fc09659ed169589b931,,0
uuid-59dd01638e6144baa2c08a4b94f0f4f4,,0
uuid-f344ceabf12449a68332e5c381388a4f,,0
uuid-63e032e246274a638707dbe5a958c3cd,,0
uuid-6b5b28febec94f829d6e837f5b40c52b,,0
uuid-b2c31df8d87141e4aca29ef8c4bc468a,,0
uuid-e1c8505060cc4851852998beb0bba34b,,0
uuid-b245981d884743b98f797c00c59a4b93,,0
uuid-1dc4ed4105b943c7bfc6fbdebfd018b8,,0
uuid-f41ffd9c95c04eaab4ec0776823b7062,,0
uuid-4c2fdef6c50d4c28b48feabb93932594,,0
uuid-2fe38a52ae514ef58f741fe1804b3dde,,0
uuid-e4f0528f1fd2483888f6f925ebc0f79e,,0
uuid-a6fc7364d56449538151090037c40455,,0
uuid-b8b3e5e546184607937a5bf4472820b4,,0
uuid-607b4263b2df4cd59740b803919abc91,,0
uuid-43741483519744b191c95259550f7ba6,,0
uuid-3c0be789ff07498eb7d0cb3e1cc5a2b4,,0
uuid-d9f78ca245f9421c90f376cc0f29fae7,,0
uuid-e165abc87e2946f4ab0d98f048e052e3,,0
uuid-12224806e95d40ba84afa61cf3bd6998,,0
uuid-77743d35356b46d0a27995108a57383e,,0
uuid-42257404275c4977a1030cadf965cd3e,,0
uuid-25db110c82614d48b01c5993606fdcef,,0
uuid-1dd24c244a7246178dd7af2bdede700d,,0
uuid-f593e7acd48c4310b4231f5ba637a765,,0
uuid-35657a9a0be54c09a07670ddae30e2b1,,0
uuid-fc9835d137114d818bd4fa9fe462054e,,0
uuid-1dd0f9f4f1c546f1bfe1bfb6a7bbb37c,,0
uuid-1c603a4d9488412ab3e1a54af260f15f,,0
uuid-3f65b2900b2c4a379943385b557bcbe5,,0
uuid-1bd9152207fa4847a9d24b401fc4545c,,0
uuid-cda4d4a6e63e49a5ab638ec6b8687278,,0
uuid-a118850677554bcf97d56b669202e408,,0
uuid-aac56f5dd5704adcaebae18891e3fa8e,,0
uuid-4d4277cd879444a1820abbf8fddb7be4,,0
uuid-a9fb80b6524f4d5fa29ec131f77cfa87,,0
uuid-8791a21caa2a461796c6c4668ff32697,,0
uuid-0fb1a0e623ab44178f22254c1c96f5bf,,0
uuid-758a19e5cb244c208bdf745037e654cf,,0
uuid-4515392d21804330b1e7d1b1593c4b40,,0
uuid-3d55edcaaa354339a50dc7c42da70593,,0
uuid-9435c0fb13f94fb99c8daebddbc3425e,,0
uuid-5f71b5b243f24ae1b19777811d3339f1,,0
uuid-52dcf96223954102905079137e4fed47,,0
uuid-dd84afb69f1342a8942f5b25ee0c9ae2,,0
uuid-9720682bee8a4f928f3ef3e8345dfe7f,,0
uuid-a135038df63146f6ac50b295acec19a6,,0
uuid-3cc545ed79654b00ac98c74ceb37d469,,0
uuid-077ef6c1d30b446b9ac809ddf1175062,,0
uuid-a9f5165ecd1f4387b302a0dfd981de6d,,0
uuid-9da6c0190f5b45a3aa959ded4d457362,,0
uuid-ed3b4db622164379bc05ec17f13ed9b3,,0
uuid-b4bee9b0e8974f2cbc9396302c369bb6,,0
uuid-129ed77d25b7459080c1ae755abedea7,,0
uuid-1d5c20a03d714ddbba572447605f4f4f,,0
uuid-ba5b20e6fa6c420cb9ac31ed9bddc103,,0
uuid-b8fca8dcead3486cbaee275669f78327,,0
uuid-fc9772520f724f55ad67e9ab405803a4,,0
uuid-4e3b9cb10bd94a8ba49fb4b8150b4f73,,0
uuid-b0af0903ba524dfb94917f36950116e4,,0
uuid-5a11bdbfb41e4103809d9459e370c838,,0
uuid-0bd622e3387d40cc8d02539c51756b3a,,0
uuid-ef89ec621e5f4a4ebbb09685f121784f,,0
uuid-8f68b4f4a66f45a99abac9603007ed2b,,0
uuid-eb2c0bcc301b4712a18715602af492ab,,0
uuid-5732c652769a485e83766b3ab5ff7288,,0
uuid-2110d4c1da1d4585bc028ec636c63229,,0
uuid-ac0fa7b14c354ecda2b04f58409f4d4f,,0
uuid-5865068fa4f444ef9b6bbb17db4e9352,,0
uuid-9420959e5c6b4eec8871934487662e16,,0
uuid-1e94197c3092476984b2890c4c3e6898,,0
uuid-1ff072cda0f74939bf2442bbeff663d2,,0
uuid-b01623925c5c4e92b561fcadca4f9666,,0
uuid-514440da3e2b422882e3e8b3dbfc5fe1,,0
uuid-1ac47df4966c40a3b9bec757586058ff,,0
uuid-c6473042756b4c4499d2a7e8825967de,,0
uuid-32d29bb181ae4d729aef4f233e5fc1d4,,0
uuid-e51a248a97704e0f8948f9b21ae9c6cf,,0
uuid-6cb7900418d44e8dbf38218c76c9f5d7,,0
uuid-54066801faaf4efcbee0d60e90ee8bab,,0
uuid-1ea56df6df4942f5aed3b8295352de31,,0
uuid-8eaf1e2a30f54c28a53ea8f04a0adc71,,0
uuid-a5bc9db57a574368ab8130622ba1683e,,0
uuid-d23cc7eaa384470cac6bf12ae86993f8,,0
uuid-c7d7995d5a0345a5ade641987fa66cc6,,0
